name,category,location,area_sqft,price,link,latitude,longitude,nearestMRT,distance
The Tre Ver,Condo,110 Potong Pasir Avenue 1 · D13,506,771000,https://www.99.co/singapore/sale/property/the-tre-ver-condo-o2MVAd2fy7f7bjwRgvrJ6d,1.3364414,103.8651531,Woodleigh,0.006196602749895614
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,1679,1998000,https://www.99.co/singapore/sale/property/riverfront-residences-condo-8biieAkuGQr46rQQ36cToH,1.371715,103.900472,Hougang,0.00793738445898828
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,807,1339800,https://www.99.co/singapore/sale/property/affinity-at-serangoon-condo-5iKAfePL4c8pgTEJ4gorkB,1.3661523,103.872814,Kovan,0.01371927501655056
The Tre Ver,Condo,110 Potong Pasir Avenue 1 · D13,1335,2090000,https://www.99.co/singapore/sale/property/the-tre-ver-condo-HDetXcM6ArpmG5JipENdBM,1.3364414,103.8651531,Woodleigh,0.006196602749895614
Kingsford Waterbay,Condo / Apt,52 Upper Serangoon View · D19,850,1115341,https://www.99.co/singapore/sale/property/kingsford-waterbay-condo-YhgC43LGXnm2kGBPcrn5F,1.3747664,103.9034487,Kangkar,0.009221088770855658
The Tre Ver,Condo,110 Potong Pasir Avenue 1 · D13,1109,1680000,https://www.99.co/singapore/sale/property/the-tre-ver-condo-cDcUXR6WxUkQ2xCqrSip6D,1.3364414,103.8651531,Woodleigh,0.006196602749895614
JadeScape,Condo,319 Shunfu Road · D20,904,1380000,https://www.99.co/singapore/sale/property/jadescape-condo-DmgXgvaXx9tHMv4ZHFDsUi,1.350251,103.838019,Marymount,0.0016391475619976221
Wallich Residence,Condo,3 Wallich Street · D2,1991,7625000,https://www.99.co/singapore/sale/property/wallich-residence-condo-UbMkta57dJw3isLwpzBETd,1.2770913,103.8455579,Tanjong Pagar,0.0014296338587075227
Stirling Residences,Condo,21 Stirling Road · D3,1345,2179000,https://www.99.co/singapore/sale/property/stirling-residences-condo-e357GvrD2ENrFmsuJYFEEE,1.293564,103.805326,Queenstown,0.0013954443020075345
Forest Woods,Condo / Apt,19 Lorong Lew Lian · D19,926,1372000,https://www.99.co/singapore/sale/property/forest-woods-condo-iWemJSya2sS47uFGxsmHsB,1.3502492,103.8774468,Serangoon,0.0038596631070671713
Nim Collection,Terraced House,Nim Rise · D28,4101,4018000,https://www.99.co/singapore/sale/property/nim-rise-landed-x5K9Lk48ftT2ykS8EYYMBL,1.3790199,103.8621762,Ang Mo Kio,0.015502934031015585
Lloyd Sixtyfive,Condo,65 Lloyd Road · D9,1733,5262000,https://www.99.co/singapore/sale/property/lloyd-sixtyfive-condo-M7t4KPxTZDTMMW3vmBPQpd,1.297274,103.838836,Somerset,0.003383742569994769
The Peak @ Cairnhill I,Condo / Apt,51 Cairnhill Circle · D9,926,1850000,https://www.99.co/singapore/sale/property/the-peak-cairnhill-i-condo-ptwfbCquDmHmZBgviSTXEZ,1.308003,103.837991,Newton,0.005792506657742901
Mon Jervois,Condo / Apt,47 Jervois Road · D10,2842,4566000,https://www.99.co/singapore/sale/property/mon-jervois-condo-qWKLSY2p5k4UVGHyMDeBaa,1.2943192,103.8222639,Redhill,0.007194077687922523
The Line @ Tanjong Rhu,Condo,6 Tanjong Rhu Road · Floor #20,2874,7028000,https://www.99.co/singapore/sale/property/the-line-tanjong-rhu-condo-BSdqoTjLaRbjxz8efqCL6M,1.2981006,103.8846032,Mountbatten,0.008114422496394722
V On Shenton,Condo,5A Shenton Way · Floor #41,1216,2718000,https://www.99.co/singapore/sale/property/v-on-shenton-condo-tE5g62mmSFK7zME28D2iTh,1.2779081,103.8496597,Tanjong Pagar,0.0032805916615897737
Stirling Residences,Condo,21 Stirling Road · D3,980,1521000,https://www.99.co/singapore/sale/property/stirling-residences-condo-mycYGmaKzDyjfPwu3jHKgB,1.293564,103.805326,Queenstown,0.0013954443020075345
120 Grange,Condo,120 Grange Road · D10,678,2150000,https://www.99.co/singapore/sale/property/120-grange-condo-EqU5LoVS6uYKuXLcqswZuG,1.2999915,103.8254775,Orchard,0.007474596835951491
Parc Botannia,Condo,10 Fernvale Street · D28,506,690000,https://www.99.co/singapore/sale/property/parc-botannia-condo-36bfJ5fhs2tQLsB6Dyxgwa,1.3984723,103.8748321,Thanggam,0.001248394208566515
The Line @ Tanjong Rhu,Condo,6 Tanjong Rhu Road · D15,1066,2399000,https://www.99.co/singapore/sale/property/the-line-tanjong-rhu-condo-wbPyL3BUbXZA8w8X9LEJJX,1.2981006,103.8846032,Mountbatten,0.008114422496394722
JadeScape,Condo,319 Shunfu Road · D20,527,838000,https://www.99.co/singapore/sale/property/jadescape-condo-6672Aqevuq2DpWBZWm8dAk,1.350251,103.838019,Marymount,0.0016391475619976221
Kallang Riverside,Condo,51 Kampong Bugis · Floor #30,2508,6194670,https://www.99.co/singapore/sale/property/kallang-riverside-condo-zCvRJU8XxoDwUrsVLCTaed,1.3070353,103.8682849,Kallang,0.005398172584303268
Park Colonial,Condo,2 Woodleigh Lane · D13,570,965000,https://www.99.co/singapore/sale/property/park-colonial-condo-YEu8UhSWPrWsyGxB6f2SdK,1.3190408,103.8281809,Stevens,0.002418993385694776
Artra,Condo,10 Alexandra View · D3,1119,1778200,https://www.99.co/singapore/sale/property/artra-condo-PXKkyjyQCzvDYYff9SkE2E,1.2900845,103.8166799,Redhill,0.00045852359808695227
Parc Botannia,Condo,10 Fernvale Street · D28,861,1107000,https://www.99.co/singapore/sale/property/parc-botannia-condo-dHCEm5hNZmQTmjJpLPc9PC,1.3984723,103.8748321,Thanggam,0.001248394208566515
The Line @ Tanjong Rhu,Condo,6 Tanjong Rhu Road · D15,1259,2723000,https://www.99.co/singapore/sale/property/the-line-tanjong-rhu-condo-oFVJLME4Sfh9gczmEaqpiU,1.2981006,103.8846032,Mountbatten,0.008114422496394722
The Tre Ver,Condo,110 Potong Pasir Avenue 1 · D13,1324,2080000,https://www.99.co/singapore/sale/property/the-tre-ver-condo-vyFoEAJrbzSArhrJsPHZP9,1.3364414,103.8651531,Woodleigh,0.006196602749895614
Park Colonial,Condo,2 Woodleigh Lane · D13,463,787000,https://www.99.co/singapore/sale/property/park-colonial-condo-pWMUEWf5gbWdkPzFcaV4yK,1.3190408,103.8281809,Stevens,0.002418993385694776
Kingsford Waterbay,Condo / Apt,52 Upper Serangoon View · D19,893,1180199,https://www.99.co/singapore/sale/property/kingsford-waterbay-condo-dv4H2RNqv7D9uVe5bJfQAT,1.3747664,103.9034487,Kangkar,0.009221088770855658
Liberte,Condo / Apt,5 Sarkies Road · D10,743,1820000,https://www.99.co/singapore/sale/property/liberte-condo-KNqC42qrwEkjdD9vf57Mbg,1.314032,103.836508,Newton,0.0012474578069127976
V On Shenton,Condo,5A Shenton Way · D1,6814,13869000,https://www.99.co/singapore/sale/property/v-on-shenton-condo-bhgSN3Umo4MKMmmhBfUFie,1.2779081,103.8496597,Tanjong Pagar,0.0032805916615897737
The Line @ Tanjong Rhu,Condo,6 Tanjong Rhu Road · D15,829,1795000,https://www.99.co/singapore/sale/property/the-line-tanjong-rhu-condo-235J8zpCM45FzdGq5wsdL7,1.2981006,103.8846032,Mountbatten,0.008114422496394722
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,1119,1846300,https://www.99.co/singapore/sale/property/affinity-at-serangoon-condo-cyxL5EJKAxs7q9ibdu3UNh,1.3661523,103.872814,Kovan,0.01371927501655056
Park Colonial,Condo,2 Woodleigh Lane · D13,1367,2278000,https://www.99.co/singapore/sale/property/park-colonial-condo-bJCd2rF7X9AtaHwmqvBmhL,1.3190408,103.8281809,Stevens,0.002418993385694776
JadeScape,Condo,319 Shunfu Road · D20,1421,2168000,https://www.99.co/singapore/sale/property/jadescape-condo-tQZp8dnmo6ZJTgfmkfZ5Nd,1.350251,103.838019,Marymount,0.0016391475619976221
8 Hullet,Condo,8 Hullet Road · D9,667,2230000,https://www.99.co/singapore/sale/property/8-hullet-condo-tW3pzqtTwYZng2Zna8wbib,1.3031663,103.83873,Somerset,0.0025314202910607614
111 Emerald Hill,Condo,111 Emerald Hill Road · D9,3703,8147000,https://www.99.co/singapore/sale/property/111-emerald-hill-condo-ZNMLfQndPAijQVPqVXNXjF,1.305099,103.8391989,Somerset,0.004506568265319412
[email protected],Condo,70 Truro Road · D8,829,1490400,https://www.99.co/singapore/sale/property/70truro-condo-pniFx6HypzNmthx8SzVUdM,1.3146146,103.8489834,Farrer Park,0.006209254013162604
[email protected],Condo,70 Truro Road · D8,807,1450900,https://www.99.co/singapore/sale/property/70truro-condo-b5qT9tHcgoi8Zykp8SQ6MX,1.3146146,103.8489834,Farrer Park,0.006209254013162604
Robinson Suites,Condo,50 Robinson Road · Floor #41,1087,2989250,https://www.99.co/singapore/sale/property/robinson-suites-condo-Qun9jotmiugDh5W73yuorB,1.2810504,103.8498409,Telok Ayer,0.0017097715636868788
The Garden Residences,Condo,9 Serangoon North View · D19,614,998000,https://www.99.co/singapore/sale/property/the-garden-residences-condo-E9xvgDrcTZbwX2iiDeR9RM,1.366675,103.870239,Lorong Chuan,0.01607345137579135
Wallich Residence,Condo,3 Wallich Street · D2,915,3620000,https://www.99.co/singapore/sale/property/wallich-residence-condo-p84kJGTUVTXtAWWaj6Pd3V,1.2770913,103.8455579,Tanjong Pagar,0.0014296338587075227
The Tre Ver,Condo,110 Potong Pasir Avenue 1 · D13,1012,1538000,https://www.99.co/singapore/sale/property/the-tre-ver-condo-vGvki9jqMyZohzAtMbyEj5,1.3364414,103.8651531,Woodleigh,0.006196602749895614
Rezi 35,Condo,20 Lorong 35 Geylang · D14,840,1171800,https://www.99.co/singapore/sale/property/rezi-35-condo-AytvDjMnT6gf8YboiWcokZ,1.3161167,103.8889126,Paya Lebar,0.00454778200993709
The Orient,Condo,251 Pasir Panjang Road · D5,1012,1897879,https://www.99.co/singapore/sale/property/the-orient-condo-zaTGPeHWm6JPCTHtpUUNyE,1.28127,103.7841411,Haw Par Villa,0.0028216562955032296
Stirling Residences,Condo,21 Stirling Road · D3,506,936100,https://www.99.co/singapore/sale/property/stirling-residences-condo-2MKgDAXUXg6acVysmudQMQ,1.293564,103.805326,Queenstown,0.0013954443020075345
The Orient,Condo,251 Pasir Panjang Road · D5,1130,1981717,https://www.99.co/singapore/sale/property/the-orient-condo-ZdzMeVLRNhuKmLxHXgcbKC,1.28127,103.7841411,Haw Par Villa,0.0028216562955032296
The Tre Ver,Condo,110 Potong Pasir Avenue 1 · D13,646,944000,https://www.99.co/singapore/sale/property/the-tre-ver-condo-B83NucYHVNsskpP62sjGdW,1.3364414,103.8651531,Woodleigh,0.006196602749895614
Twin VEW,Condo,91 West Coast Vale · D5,1378,1864000,https://www.99.co/singapore/sale/property/twin-vew-condo-ykXJoRAv8MM5PXKr8SGVXS,1.3196983,103.7522372,Clementi,0.013739741436077315
Rezi 35,Condo,20 Lorong 35 Geylang · D14,926,1384370,https://www.99.co/singapore/sale/property/rezi-35-condo-TUKtrPiPkzyoQgMEv3UQ9o,1.3161167,103.8889126,Paya Lebar,0.00454778200993709
The Orient,Condo,251 Pasir Panjang Road · D5,1066,1919091,https://www.99.co/singapore/sale/property/the-orient-condo-eQUgxBndcZLmejjtDpd3Q3,1.28127,103.7841411,Haw Par Villa,0.0028216562955032296
V On Shenton,Condo,5A Shenton Way · Floor #52,3918,10294200,https://www.99.co/singapore/sale/property/v-on-shenton-condo-ECwPnv2rVLegG95soNoGGW,1.2779081,103.8496597,Tanjong Pagar,0.0032805916615897737
Stirling Residences,Condo,21 Stirling Road · D3,883,1633500,https://www.99.co/singapore/sale/property/stirling-residences-condo-okhEbgzn3yDTozbkzLqxYL,1.293564,103.805326,Queenstown,0.0013954443020075345
The Garden Residences,Condo,9 Serangoon North View · D19,1539,2462000,https://www.99.co/singapore/sale/property/the-garden-residences-condo-WbxLhz6H6uXdLbPyRRcQDX,1.366675,103.870239,Lorong Chuan,0.01607345137579135
Up @ Robertson Quay,Condo,90 Robertson Quay · D9,570,1588440,https://www.99.co/singapore/sale/property/up-robertson-quay-condo-ipCWJLXFJ2dLDcmbBNKjia,1.2908987,103.8373128,Fort Canning,0.007547057082064921
111 Emerald Hill,Condo,111 Emerald Hill Road · D9,2497,5555000,https://www.99.co/singapore/sale/property/111-emerald-hill-condo-z5ZjPRZcHkUdZfa3WXcExC,1.305099,103.8391989,Somerset,0.004506568265319412
8 Hullet,Condo,8 Hullet Road · D9,538,1780000,https://www.99.co/singapore/sale/property/8-hullet-condo-UBQLaNKs6UbDqdZHUHAcT,1.3031663,103.83873,Somerset,0.0025314202910607614
Wallich Residence,Condo,3 Wallich Street · D2,1744,5280200,https://www.99.co/singapore/sale/property/wallich-residence-condo-oMSPi4g9jVBwjvgQjfbNQH,1.2770913,103.8455579,Tanjong Pagar,0.0014296338587075227
Lloyd Sixtyfive,Condo,65 Lloyd Road · D9,872,2335000,https://www.99.co/singapore/sale/property/lloyd-sixtyfive-condo-SPCj53gxi5tjejboaLdQ8K,1.297274,103.838836,Somerset,0.003383742569994769
Marina One Residences,Condo,21 Marina Way · D1,1119,2690000,https://www.99.co/singapore/sale/property/marina-one-residences-condo-r3W5JiGpzNHRJZL76FKzLg,1.2796151,103.8547244,Downtown,0.0019180773732945151
Forest Woods,Condo / Apt,19 Lorong Lew Lian · D19,1249,1845000,https://www.99.co/singapore/sale/property/forest-woods-condo-PVMge3srpecj5Aq5bxBHyU,1.3502492,103.8774468,Serangoon,0.0038596631070671713
Lloyd Sixtyfive,Condo,65 Lloyd Road · D9,1668,4887000,https://www.99.co/singapore/sale/property/lloyd-sixtyfive-condo-thoepso4gb3rEg949GK6kY,1.297274,103.838836,Somerset,0.003383742569994769
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,786,1320400,https://www.99.co/singapore/sale/property/affinity-at-serangoon-condo-o3UK9CsHfgDSrY9gyDZwTY,1.3661523,103.872814,Kovan,0.01371927501655056
Parc Botannia,Condo,10 Fernvale Street · D28,969,1296000,https://www.99.co/singapore/sale/property/parc-botannia-condo-zu6SqRMk4cqFgXaL6natmg,1.3984723,103.8748321,Thanggam,0.001248394208566515
The Tre Ver,Condo,110 Potong Pasir Avenue 1 · D13,1055,1600000,https://www.99.co/singapore/sale/property/the-tre-ver-condo-5qWmSppGo9ihqpt4cPhiHh,1.3364414,103.8651531,Woodleigh,0.006196602749895614
Robinson Suites,Condo,50 Robinson Road · Floor #41,1410,3877500,https://www.99.co/singapore/sale/property/robinson-suites-condo-XkuC3wNFkMbvx6kiB4bEm4,1.2810504,103.8498409,Telok Ayer,0.0017097715636868788
8 Hullet,Condo,8 Hullet Road · D9,657,2194000,https://www.99.co/singapore/sale/property/8-hullet-condo-v9W6pK6aW2G94CTHdavzdV,1.3031663,103.83873,Somerset,0.0025314202910607614
26 Newton,Condo,26 Newton Road · D11,775,1900000,https://www.99.co/singapore/sale/property/26-newton-condo-zE7xby3USZqoVMpH5FQRpT,1.3156897,103.8415977,Newton,0.004307662475160699
Onze @ Tanjong Pagar,Condo,11 Kee Seng Street · D2,1141,2766100,https://www.99.co/singapore/sale/property/onze-tanjong-pagar-condo-vePp4LQLmAcpcVWyioVwWe,1.2749013,103.8421109,Tanjong Pagar,0.004883196654849895
The Tre Ver,Condo,110 Potong Pasir Avenue 1 · D13,743,1086000,https://www.99.co/singapore/sale/property/the-tre-ver-condo-w7JwYDrtaRxZaLFepTSu8X,1.3364414,103.8651531,Woodleigh,0.006196602749895614
Kingsford Waterbay,Condo / Apt,52 Upper Serangoon View · D19,1023,1368301,https://www.99.co/singapore/sale/property/kingsford-waterbay-condo-EtvvwyyfHvN5K5r6U3WHKB,1.3747664,103.9034487,Kangkar,0.009221088770855658
The Line @ Tanjong Rhu,Condo,6 Tanjong Rhu Road · D15,1378,3551000,https://www.99.co/singapore/sale/property/the-line-tanjong-rhu-condo-xJbGMxJXb67TB9Urd5woeF,1.2981006,103.8846032,Mountbatten,0.008114422496394722
Artra,Condo,10 Alexandra View · D3,1227,1889800,https://www.99.co/singapore/sale/property/artra-condo-Kn7GMgsSjgx4w7iRo8RhV9,1.2900845,103.8166799,Redhill,0.00045852359808695227
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,603,736000,https://www.99.co/singapore/sale/property/riverfront-residences-condo-3bYv6JQNQH8BhfGDkPQRn5,1.371715,103.900472,Hougang,0.00793738445898828
Wallich Residence,Condo,3 Wallich Street · Floor #63,21108,108000000,https://www.99.co/singapore/sale/property/wallich-residence-condo-dTtfxDmzfwz8YqqUDjdrXa,1.2770913,103.8455579,Tanjong Pagar,0.0014296338587075227
120 Grange,Condo,120 Grange Road · D10,570,1756000,https://www.99.co/singapore/sale/property/120-grange-condo-KMJ9user3oaWqo5zae6TML,1.2999915,103.8254775,Orchard,0.007474596835951491
New Futura,Condo,14 Leonie Hill Road · D9,1830,5707200,https://www.99.co/singapore/sale/property/new-futura-condo-nY4aPCPQ5wdfDSZYisd4HF,1.298893,103.8342507,Somerset,0.0046175836852300305
Parc Botannia,Condo,10 Fernvale Street · D28,592,859000,https://www.99.co/singapore/sale/property/parc-botannia-condo-gqAQciEvMDJw5bwzZnJVa8,1.3984723,103.8748321,Thanggam,0.001248394208566515
Robinson Suites,Condo,50 Robinson Road · Floor #41,1346,3516000,https://www.99.co/singapore/sale/property/robinson-suites-condo-HGMZdcQBT5BB4dSWRFUciA,1.2810504,103.8498409,Telok Ayer,0.0017097715636868788
Amber 45,Condo,45 Amber Road · D15,1130,2150000,https://www.99.co/singapore/sale/property/amber-45-condo-Tzuic5BoMauHuitRa7sWKZ,1.302636,103.901821,Dakota,0.014230991708241837
The Garden Residences,Condo,9 Serangoon North View · D19,807,1315000,https://www.99.co/singapore/sale/property/the-garden-residences-condo-DQXWpBYDk89YXfREzadJQR,1.366675,103.870239,Lorong Chuan,0.01607345137579135
JadeScape,Condo,319 Shunfu Road · D20,2088,3132000,https://www.99.co/singapore/sale/property/jadescape-condo-dM9idE9zyxZsBtFTK4D6Nm,1.350251,103.838019,Marymount,0.0016391475619976221
Nim Collection,Terraced House,Nim Rise · D28,1970,2820000,https://www.99.co/singapore/sale/property/nim-rise-landed-x2keWLqt7tHTuPByp9qhTL,1.3790199,103.8621762,Ang Mo Kio,0.015502934031015585
Three Balmoral,Condo / Apt,3 Balmoral Road · D10,1292,2695000,https://www.99.co/singapore/sale/property/three-balmoral-condo-4T39hMLXYbjsjDMMpFSoiS,1.3138025,103.8304796,Newton,0.007252111296031907
Kallang Riverside,Condo,51 Kampong Bugis · Floor #30,3154,8159868,https://www.99.co/singapore/sale/property/kallang-riverside-condo-cqg6qmWQHQoQDhqVHvWRzb,1.3070353,103.8682849,Kallang,0.005398172584303268
Mon Jervois,Condo / Apt,47 Jervois Road · D10,1475,2686000,https://www.99.co/singapore/sale/property/mon-jervois-condo-9xmxmTzDy3L2iY3xwcsy6Q,1.2943192,103.8222639,Redhill,0.007194077687922523
The Line @ Tanjong Rhu,Condo,6 Tanjong Rhu Road · D15,1152,2634000,https://www.99.co/singapore/sale/property/the-line-tanjong-rhu-condo-3rLpedm8cxyodxVVq49MS,1.2981006,103.8846032,Mountbatten,0.008114422496394722
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,1679,1888000,https://www.99.co/singapore/sale/property/riverfront-residences-condo-FHkxGDgPz4iAwuKVNJWB3Y,1.371715,103.900472,Hougang,0.00793738445898828
Affinity At Serangoon,Condo,58 Serangoon North Avenue 1 · D19,2204,2380000,https://www.99.co/singapore/sale/property/affinity-at-serangoon-condo-r8t8GKsCoGcAJ9hFBMJ8F6,1.3661523,103.872814,Kovan,0.01371927501655056
The Tre Ver,Condo,110 Potong Pasir Avenue 1 · D13,484,738000,https://www.99.co/singapore/sale/property/the-tre-ver-condo-8sGASmdVUTBVF6ZMB49nFN,1.3364414,103.8651531,Woodleigh,0.006196602749895614
Lloyd Sixtyfive,Condo,65 Lloyd Road · D9,1690,4889000,https://www.99.co/singapore/sale/property/lloyd-sixtyfive-condo-5ymFM4Nbchijci6XMtw8bR,1.297274,103.838836,Somerset,0.003383742569994769
Wallich Residence,Condo,3 Wallich Street · D2,861,2757000,https://www.99.co/singapore/sale/property/wallich-residence-condo-xdtNbVC8SFSCkXaAG6gCVB,1.2770913,103.8455579,Tanjong Pagar,0.0014296338587075227
V On Shenton,Condo,5A Shenton Way · Floor #53,5533,14519700,https://www.99.co/singapore/sale/property/v-on-shenton-condo-3UVar3vPcADoCKYSuwUAoe,1.2779081,103.8496597,Tanjong Pagar,0.0032805916615897737
Mon Jervois,Condo / Apt,47 Jervois Road · D10,1582,2734000,https://www.99.co/singapore/sale/property/mon-jervois-condo-zyHzyNARRFJpHb4HB3EezN,1.2943192,103.8222639,Redhill,0.007194077687922523
Sims Urban Oasis,Condo / Apt,10 Sims Drive · D14,958,1403310,https://www.99.co/singapore/sale/property/sims-urban-oasis-condo-UNHJweLwZSKDZWac8GJgFX,1.3191159,103.8810982,Aljunied,0.0032187204942349273
JadeScape,Condo,319 Shunfu Road · D20,1044,1593000,https://www.99.co/singapore/sale/property/jadescape-condo-Vukg7WYMEX3DMEMe29sg6c,1.350251,103.838019,Marymount,0.0016391475619976221
Daintree Residence,Condo,11H Toh Tuck Road · D21,594,1121000,https://www.99.co/singapore/sale/property/daintree-residence-condo-eN9LeHA3jKWgx5XSHDftuk,1.3403965,103.7706459,Beauty World,0.005465205226688025
Sims Urban Oasis,Condo / Apt,10 Sims Drive · D14,990,1520934,https://www.99.co/singapore/sale/property/sims-urban-oasis-condo-ZcAsMigWH3fvuT3ZrigwJG,1.3191159,103.8810982,Aljunied,0.0032187204942349273
