name,category,location,area_sqft,price,latitude,longitude,nearestMRT,distance
Queens Peak,Condo,1 Dundee Road · Floor #28,1507,2356000,1.295031,103.807095,Queenstown,0.0012093556962336322
Le Quest,Condo,2 Bukit Batok Street 41 · D23,710,1054000,1.351044,103.741738,Bukit Batok,0.007902417278911656
Northwave,Executive Condo,111 Woodlands View · D25,1119,903000,1.4438211,103.8104748,Admiralty,0.010038333886649708
Gem Residences,Condo,1 Lorong 5 Toa Payoh · D12,678,1188000,1.333181,103.85447,Toa Payoh,0.007096049515754409
Rivercove Residences,Executive Condo,20 Anchorvale Lane · D19,1076,992700,1.3918875,103.8839341,Tongkang,0.003414071039093158
Queens Peak,Condo,1 Dundee Road · Floor #43,1001,1837000,1.295031,103.807095,Queenstown,0.0012093556962336322
Le Quest,Condo,2 Bukit Batok Street 41 · D23,883,1207000,1.351044,103.741738,Bukit Batok,0.007902417278911656
Northwave,Executive Condo,111 Woodlands View · Floor #12,1108,951000,1.4438211,103.8104748,Admiralty,0.010038333886649708
The Clement Canopy,Condo,16 Clementi Avenue 1 · D5,1345,1950000,1.3073069,103.7684933,Clementi,0.008513926531276812
The Clement Canopy,Condo,16 Clementi Avenue 1 · D5,990,1399000,1.3073069,103.7684933,Clementi,0.008513926531276812
Queens Peak,Condo,1 Dundee Road · Floor #30,1507,2445000,1.295179,103.807362,Queenstown,0.0015003221654023152
Palacio,Condo,67E Lorong M Telok Kurau · D15,3738,2950000,1.3113606,103.9139266,Kembangan,0.009685725776109069
Parc Esta,Condo,822 Sims Avenue · D14,500,750000,1.318695,103.903444,Eunos,0.001189350150290719
Gem Residences,Condo,1 Lorong 5 Toa Payoh · Floor #36,980,1620000,1.333181,103.85447,Toa Payoh,0.007096049515754409
Northwave,Executive Condo,111 Woodlands View · Floor #14,1130,948000,1.4438211,103.8104748,Admiralty,0.010038333886649708
The Navian,Condo,178 Jalan Eunos · D14,893,1481000,1.327827,103.906565,Ubi,0.006829335830813273
Gem Residences,Condo,1 Lorong 5 Toa Payoh · D12,1249,1836000,1.333181,103.85447,Toa Payoh,0.007096049515754409
Queens Peak,Condo,1 Dundee Road · Floor #32,2002,3249000,1.2950404,103.8071118,Queenstown,0.001227473453890768
The Clement Canopy,Condo,16 Clementi Avenue 1 · D5,1345,1943000,1.3073069,103.7684933,Clementi,0.008513926531276812
Queens Peak,Condo,1 Dundee Road · Floor #35,861,1581000,1.295179,103.807362,Queenstown,0.0015003221654023152
Le Quest,Condo,2 Bukit Batok Street 41 · D23,818,1139000,1.351044,103.741738,Bukit Batok,0.007902417278911656
Rivercove Residences,Executive Condo,20 Anchorvale Lane · D19,1076,988001,1.3918875,103.8839341,Tongkang,0.003414071039093158
Gem Residences,Condo,1 Lorong 5 Toa Payoh · Floor #31,1055,1841000,1.333181,103.85447,Toa Payoh,0.007096049515754409
Queens Peak,Condo,1 Dundee Road · Floor #32,1507,2462000,1.2950404,103.8071118,Queenstown,0.001227473453890768
Le Quest,Condo,2 Bukit Batok Street 41 · D23,495,695000,1.351044,103.741738,Bukit Batok,0.007902417278911656
Le Quest,Condo,2 Bukit Batok Street 41 · D23,743,1033000,1.351044,103.741738,Bukit Batok,0.007902417278911656
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,474,715000,1.3661523,103.872814,Kovan,0.01371927501655056
Queens Peak,Condo,1 Dundee Road · Floor #32,1001,1756000,1.2950404,103.8071118,Queenstown,0.001227473453890768
The Navian,Condo,178 Jalan Eunos · D14,926,1534000,1.327827,103.906565,Ubi,0.006829335830813273
Gem Residences,Condo,1 Lorong 5 Toa Payoh · D12,1313,1915000,1.333181,103.85447,Toa Payoh,0.007096049515754409
The Tapestry,Condo,59 Tampines Street 86 · D18,603,792800,1.3534955,103.9291905,Tampines West,0.011976385692270114
Northwave,Executive Condo,111 Woodlands View · D25,1001,805000,1.4438211,103.8104748,Admiralty,0.010038333886649708
Queens Peak,Condo,1 Dundee Road · Floor #31,1507,2453000,1.295179,103.807362,Queenstown,0.0015003221654023152
The Tapestry,Condo,59 Tampines Street 86 · D18,1173,1302400,1.3534955,103.9291905,Tampines West,0.011976385692270114
The Clement Canopy,Condo,16 Clementi Avenue 1 · D5,1109,1566000,1.3073069,103.7684933,Clementi,0.008513926531276812
Queens Peak,Condo,1 Dundee Road · Floor #29,2002,3123000,1.295031,103.807095,Queenstown,0.0012093556962336322
The Clement Canopy,Condo,16 Clementi Avenue 1 · D5,1109,1571000,1.3073069,103.7684933,Clementi,0.008513926531276812
Queens Peak,Condo,1 Dundee Road · Floor #36,861,1636000,1.295031,103.807095,Queenstown,0.0012093556962336322
The Navian,Condo,178 Jalan Eunos · D14,904,1464000,1.327827,103.906565,Ubi,0.006829335830813273
Le Quest,Condo,2 Bukit Batok Street 41 · D23,495,700000,1.351044,103.741738,Bukit Batok,0.007902417278911656
The Tapestry,Condo,59 Tampines Street 86 · D18,1765,2126250,1.3534955,103.9291905,Tampines West,0.011976385692270114
Rivercove Residences,Executive Condo,20 Anchorvale Lane · D19,1109,1042900,1.3918875,103.8839341,Tongkang,0.003414071039093158
Queens Peak,Condo,1 Dundee Road · Floor #29,2002,3217000,1.295031,103.807095,Queenstown,0.0012093556962336322
Rivercove Residences,Executive Condo,20 Anchorvale Lane · D19,904,834800,1.3918875,103.8839341,Tongkang,0.003414071039093158
Queens Peak,Condo,1 Dundee Road · Floor #40,807,1515000,1.295179,103.807362,Queenstown,0.0015003221654023152
Gem Residences,Condo,1 Lorong 5 Toa Payoh · Floor #29,936,1600000,1.333181,103.85447,Toa Payoh,0.007096049515754409
Queens Peak,Condo,1 Dundee Road · Floor #37,936,1724000,1.295031,103.807095,Queenstown,0.0012093556962336322
Queens Peak,Condo,1 Dundee Road · Floor #36,840,1564000,1.295031,103.807095,Queenstown,0.0012093556962336322
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,1076,1558000,1.3661523,103.872814,Kovan,0.01371927501655056
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,2303,2447000,1.3661523,103.872814,Kovan,0.01371927501655056
Watercove,Cluster House,None · D27,3552,2395000,1.4623629,103.8392818,Sembawang,0.023366534870189366
Hillion Residences,Condo / Apt,8 Jelebu Road · D23,2616,2903000,1.378752,103.7634843,Bukit Panjang,0.0011143483925548142
The Tapestry,Condo,59 Tampines Street 86 · D18,926,1150000,1.3534955,103.9291905,Tampines West,0.011976385692270114
The Alps Residences,Condo / Apt,101 Tampines Street 86 · D18,1066,1139000,1.3550819,103.9294618,Tampines West,0.01288773989883848
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,1152,1720000,1.3661523,103.872814,Kovan,0.01371927501655056
Martin Modern,Condo / Apt,10 Martin Place · D9,764,2098550,1.2921365,103.838457,Fort Canning,0.006305055270175613
The Alps Residences,Condo / Apt,103 Tampines Street 86 · D18,1087,1192000,1.3550819,103.9294618,Tampines West,0.01288773989883848
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,2067,2250000,1.3661523,103.872814,Kovan,0.01371927501655056
Park Colonial,Condo,2 Woodleigh Lane · D13,463,824000,1.3190408,103.8281809,Stevens,0.002418993385694776
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,603,779000,1.371715,103.900472,Hougang,0.00793738445898828
Martin Modern,Condo / Apt,10 Martin Place · D9,1087,3173000,1.2921365,103.838457,Fort Canning,0.006305055270175613
Seaside Residences,Condo / Apt,14 Siglap Link · D15,592,1211000,1.3076933,103.9278752,Bedok,0.016478917175894146
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,2110,2417000,1.371715,103.900472,Hougang,0.00793738445898828
Park Colonial,Condo,2 Woodleigh Lane · D13,635,1087000,1.3190408,103.8281809,Stevens,0.002418993385694776
Coco Palms,Condo / Apt,25 Pasir Ris Grove · D18,1744,2171280,1.3715865,103.9459701,Pasir Ris,0.0037445668614764917
New Futura,Condo,16 Leonie Hill Road · D9,1098,3847500,1.298136,103.834132,Somerset,0.00505703294234812
Grandeur Park Residences,Condo / Apt,7 Bedok South Avenue 3 · D16,1453,2169000,1.3235186,103.9448081,Tanah Merah,0.0040877089182074075
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,872,1135000,1.371715,103.900472,Hougang,0.00793738445898828
Park Place Residences,Condo,6 Paya Lebar Road · D14,1184,1708000,1.316518,103.8929028,Paya Lebar,0.0016219662388592634
Kingsford Waterbay,Condo / Apt,52 Upper Serangoon View · D19,850,1148000,1.3747664,103.9034487,Kangkar,0.009221088770855658
Watercove,Land Only,None · D27,3843,2648000,1.4623629,103.8392818,Sembawang,0.023366534870189366
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,614,876000,1.3661523,103.872814,Kovan,0.01371927501655056
Corals At Keppel Bay,Condo / Apt,1 Keppel Bay Drive · D4,969,2187000,1.265951,103.816962,HarbourFront,0.0035961020591655794
Park Place Residences,Condo,6 Paya Lebar Road · D14,667,1345000,1.316518,103.8929028,Paya Lebar,0.0016219662388592634
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,594,594000,1.371715,103.900472,Hougang,0.00793738445898828
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,517,686000,1.371715,103.900472,Hougang,0.00793738445898828
Queens Peak,Condo,1 Dundee Road · D3,2002,3271000,1.2950404,103.8071118,Queenstown,0.001227473453890768
Martin Modern,Condo / Apt,10 Martin Place · D9,1399,3678000,1.2921365,103.838457,Fort Canning,0.006305055270175613
The Whitley Residences,Semi-Detached House,None · D11,5156,5265000,1.3261166,103.8374077,Novena,0.008533335959634432
Duo Residences / Duo Tower,Condo / Apt,1 Fraser Street · D7,1927,4308480,1.2997066,103.8582392,Bugis,0.002464874812230721
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,721,909000,1.371715,103.900472,Hougang,0.00793738445898828
Grandeur Park Residences,Condo / Apt,7 Bedok South Avenue 3 · D16,1453,2084000,1.3235186,103.9448081,Tanah Merah,0.0040877089182074075
288D Bukit Batok Street 25,HDB 4 Rooms,Singapore 653288 · D23,92,409800,1.3458092,103.7591036,Bukit Batok,0.010243204618186903
291D Bukit Batok Street 24,HDB 4 Rooms,Singapore 653291 · D23,103,415000,1.3434866,103.7553921,Bukit Batok,0.007954117319974753
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,850,1228000,1.3661523,103.872814,Kovan,0.01371927501655056
Twin VEW,Condo / Apt,Twin VEW · D5,1378,1880000,1.3196983,103.7522372,Clementi,0.013739741436077388
Corals At Keppel Bay,Condo / Apt,1 Keppel Bay Drive · D4,1281,2403000,1.265951,103.816962,HarbourFront,0.0035961020591655794
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,2064,2305000,1.3661523,103.872814,Kovan,0.01371927501655056
Park Colonial,Condo,2 Woodleigh Lane · D13,1711,2922000,1.3190408,103.8281809,Stevens,0.002418993385694776
Corals At Keppel Bay,Condo / Apt,1 Keppel Bay Drive · D4,678,1521000,1.265951,103.816962,HarbourFront,0.0035961020591655794
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,2303,2485000,1.3661523,103.872814,Kovan,0.01371927501655056
Seaside Residences,Condo / Apt,14 Siglap Link · D15,1087,2125000,1.3076933,103.9278752,Bedok,0.016478917175894146
Gem Residences,Condo / Apt,1 Lorong 5 Toa Payoh · D12,1012,1878000,1.333181,103.85447,Toa Payoh,0.007096049515754409
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,624,912000,1.3661523,103.872814,Kovan,0.01371927501655056
Watercove,Corner Terrace,None · D27,3396,2477000,1.4623629,103.8392818,Sembawang,0.023366534870189366
Duo Residences / Duo Tower,Condo / Apt,1 Fraser Street · D7,1528,3809520,1.2997066,103.8582392,Bugis,0.002464874812230721
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,614,773000,1.371715,103.900472,Hougang,0.00793738445898828
Queens Peak,Condo,1 Dundee Road · D3,861,1681000,1.2950404,103.8071118,Queenstown,0.001227473453890768
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,1453,2138000,1.3661523,103.872814,Kovan,0.01371927501655056
The Tapestry,Condo,59 Tampines Street 86 · D18,603,741750,1.3534955,103.9291905,Tampines West,0.011976385692270114
Gem Residences,Condo / Apt,1 Lorong 5 Toa Payoh · D12,1055,1899000,1.333181,103.85447,Toa Payoh,0.007096049515754409
The Whitley Residences,Semi-Detached House,None · D11,5769,4900000,1.3261166,103.8374077,Novena,0.008533335959634432
Grandeur Park Residences,Condo / Apt,7 Bedok South Avenue 3 · D16,1238,1878000,1.3235186,103.9448081,Tanah Merah,0.0040877089182074075
Queens Peak,Condo,1 Dundee Road · D3,1507,2585000,1.2950404,103.8071118,Queenstown,0.001227473453890768
The Whitley Residences,Semi-Detached House,None · D11,5651,4900000,1.3261166,103.8374077,Novena,0.008533335959634432
Twin VEW,Condo / Apt,91 West Coast Vale · D5,1378,1864000,1.3196983,103.7522372,Clementi,0.013739741436077388
Twin VEW,Condo / Apt,Twin VEW · D5,732,1100000,1.3196983,103.7522372,Clementi,0.013739741436077388
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,1066,1345000,1.371715,103.900472,Hougang,0.00793738445898828
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,474,689000,1.3661523,103.872814,Kovan,0.01371927501655056
Kingsford Waterbay,Condo / Apt,52 Upper Serangoon View · D19,850,1147000,1.3747664,103.9034487,Kangkar,0.009221088770855658
Park Colonial,Condo,2 Woodleigh Lane · D13,1184,2104000,1.3190408,103.8281809,Stevens,0.002418993385694776
252 Bukit Batok East Avenue 5,HDB 4 Rooms,Singapore 650252 · D23,1000,376000,1.3506577,103.757151,Bukit Batok,0.008215935442777008
Coco Palms,Condo / Apt,23 Pasir Ris Grove · D18,1259,1647500,1.3715865,103.9459701,Pasir Ris,0.0037445668614764917
Park Colonial,Condo,2 Woodleigh Lane · D13,980,1626000,1.3190408,103.8281809,Stevens,0.002418993385694776
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,474,704000,1.3661523,103.872814,Kovan,0.01371927501655056
The Palette,Condo,107 Pasir Ris Grove · D18,1798,1800000,1.3704657,103.9459087,Pasir Ris,0.004392528695412167
New Futura,Condo,16 Leonie Hill Road · D9,1830,5805600,1.298136,103.834132,Somerset,0.00505703294234812
Twin VEW,Condo / Apt,Twin VEW · D5,484,650000,1.3196983,103.7522372,Clementi,0.013739741436077388
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,753,1124000,1.3661523,103.872814,Kovan,0.01371927501655056
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,624,898000,1.3661523,103.872814,Kovan,0.01371927501655056
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,753,1143000,1.3661523,103.872814,Kovan,0.01371927501655056
Seaside Residences,Condo / Apt,14 Siglap Link · D15,1206,2140000,1.3076933,103.9278752,Bedok,0.016478917175894146
Coco Palms,Condo / Apt,27 Pasir Ris Grove · D18,1744,2181400,1.3715865,103.9459701,Pasir Ris,0.0037445668614764917
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,1485,1818000,1.371715,103.900472,Hougang,0.00793738445898828
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,1410,2090000,1.3661523,103.872814,Kovan,0.01371927501655056
Duo Residences / Duo Tower,Condo / Apt,1 Fraser Street · D7,1841,4008510,1.2997066,103.8582392,Bugis,0.002464874812230721
The Tapestry,Condo,59 Tampines Street 86 · D18,603,834300,1.3534955,103.9291905,Tampines West,0.011976385692270114
The Palette,Condo,107 Pasir Ris Grove · D18,1798,1650000,1.3704657,103.9459087,Pasir Ris,0.004392528695412167
Coco Palms,Condo,Coco Palms · D18,1259,1635100,1.3715865,103.9459701,Pasir Ris,0.0037445668614764917
Gem Residences,Condo / Apt,1 Lorong 5 Toa Payoh · D12,947,1768000,1.333181,103.85447,Toa Payoh,0.007096049515754409
291D Bukit Batok Street 24,HDB 4 Rooms,Singapore 653291 · D23,1108,420000,1.3434866,103.7553921,Bukit Batok,0.007954117319974753
New Futura,Condo,18 Leonie Hill Road · D9,2250,7677600,1.298893,103.8342507,Somerset,0.004617583685216796
Coco Palms,Condo / Apt,27 Pasir Ris Grove · D18,1259,1641740,1.3715865,103.9459701,Pasir Ris,0.0037445668614764917
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,1410,1716000,1.371715,103.900472,Hougang,0.00793738445898828
Park Place Residences,Condo,8 Paya Lebar Road · D14,1076,1800000,1.316518,103.8929028,Paya Lebar,0.0016219662388592634
Coco Palms,Condo,Coco Palms · D18,1744,2255110,1.3715865,103.9459701,Pasir Ris,0.0037445668614764917
Twin VEW,Condo / Apt,91 West Coast Vale · D5,1141,1626000,1.3196983,103.7522372,Clementi,0.013739741436077388
Questa @ Dunman,Condo,543 Dunman Road · D15,527,820000,1.3098215,103.8966309,Dakota,0.007943315294015282
Espada,Condo,48 Saint Thomas Walk · D9,355,1000000,1.2973559,103.8367065,Somerset,0.003756223449152981
Questa @ Dunman,Condo,543 Dunman Road · D15,753,1220000,1.3098215,103.8966309,Dakota,0.007943315294015282
The Sail @ Marina Bay,Apartment,2 Marina Boulevard · D1,678,1350000,1.2807799,103.8525132,Downtown,0.0013558161564145219
The Esta,Condo,35 Amber Gardens · D15,1313,2560350,1.3019743,103.900035,Dakota,0.012935574030175076
Grand Duchess At St. Patrick's,Condo,126A Saint Patrick's Road · D15,1356,2488000,1.308654,103.915944,Kembangan,0.012690941636062415
One Amber,Condo,1 Amber Gardens · D15,958,1780000,1.3014879,103.8981665,Dakota,0.01163549417343792
Marina One Residences,Condo,23 Marina Way · D1,2405,5325000,1.2796151,103.8547244,Downtown,0.0019180773733086963
One Amber,Condo,1 Amber Gardens · D15,1442,2500000,1.3014879,103.8981665,Dakota,0.01163549417343792
Vacanza @ East,Condo,36 Lengkong Tujoh · D14,1916,2150000,1.3291415,103.9145709,Bedok North,0.007114087922564762
274 Toh Guan Road,HDB 4 Rooms,Singapore 600274 · D22,1087,480000,1.3419978,103.7467927,Bukit Batok,0.006946833501675727
Grand Duchess At St. Patrick's,Condo,126A Saint Patrick's Road · D15,2573,4988000,1.308654,103.915944,Kembangan,0.012690941636062415
One Amber,Condo,1 Amber Gardens · D15,1701,3380000,1.3014879,103.8981665,Dakota,0.01163549417343792
Jui Residences,Condo,1177 Serangoon Road · D12,463,741000,1.326262,103.866528,Potong Pasir,0.005517697111115471
La Suisse II,Apartment,1 Swiss View · D11,2131,2500000,1.348103,103.791245,King Albert Park,0.016281812530550926
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,721,889000,1.371715,103.900472,Hougang,0.00793738445898828
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,603,766000,1.371715,103.900472,Hougang,0.00793738445898828
465 Upper Serangoon Road,HDB 5 Rooms,D19,124,650000,1.3720352,103.8966821,Hougang,0.004197655922059236
Jalan Kayu Estate,Bungalow,Lorong Tanggam · D28,4351,7400000,1.4004524,103.8720172,Thanggam,0.0045906506946210195
Amber Skye,Apartment,8 Amber Road · D15,2540,5150000,1.2994916,103.8981808,Dakota,0.012933475975165174
Martin Modern,Condo,8 Martin Place · D9,1733,4552420,1.293264,103.837861,Fort Canning,0.006996805428907429
Martin Modern,Condo,8 Martin Place · D9,764,1928700,1.293264,103.837861,Fort Canning,0.006996805428907429
Martin Modern,Condo,8 Martin Place · D9,1421,3117000,1.293264,103.837861,Fort Canning,0.006996805428907429
Cyan,Condo,6 Keng Chin Road · D10,1001,2250000,1.318146,103.8304625,Stevens,0.004869639185809698
The Line @ Tanjong Rhu,Condo,6 Tanjong Rhu Road · D15,1184,2380000,1.2981006,103.8846032,Mountbatten,0.00811442249639494
Kingsford Waterbay,Condo,72 Upper Serangoon View · D19,850,1143000,1.3747664,103.9034487,Kangkar,0.009221088770855658
8 Hullet,Condo,8 Hullet Road · D9,667,2100000,1.3031663,103.83873,Somerset,0.002531420291062141
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,1485,1808000,1.371715,103.900472,Hougang,0.00793738445898828
The Whitley Residences,Cluster House,Whitley Road · D11,6222,4880000,1.3261166,103.8374077,Novena,0.008533335959634432
Carpmael Thirty-Eight,Condo,38 Carpmael Road · D15,1173,1880000,1.313188,103.897916,Paya Lebar,0.0069856642060684634
